(A)chondrite,id,Class,Country,latitude,longitude,ff,Group,Locality,mck,Month,Name,Petrologic type,Recovered weight,Shock stage,Synonyms,Type,wg,Year
Chondrite,52096,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.027,,Yamato 86027,6,0.00221,,,Stone,,1986.0
,51516,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y279.3604,,Yamato 793604,,0.00093,,,Stone,,1979.0
,52267,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.198,,Yamato 86198,,0.0116,,,Stone,,1986.0
,52873,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.804,,Yamato 86804,,0.01441,,,Stone,,1986.0
Chondrite,51903,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.146,,Yamato 82146,6,0.00108,,,Stone,,1982.0
Chondrite,52097,Carbonaceous,Antarctica,-71.5,35.6667,Find,C,Queen Maud Land,Y286.028,,Yamato 86028,6,0.00392,,,Stone,,1986.0
Chondrite,51523,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y279.4006,,Yamato 794006,4,0.25707,,,Stone,,1979.0
,52269,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.200,,Yamato 86200,,0.00895,,,Stone,,1986.0
,52880,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.811,,Yamato 86811,,0.02264,,,Stone,,1986.0
Chondrite,51905,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.148,,Yamato 82148,6,0.00547,,,Stone,,1982.0
Chondrite,52100,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.031,,Yamato 86031,6,0.0102899999999999,,,Stone,,1986.0
Chondrite,51527,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y279.4010,,Yamato 794010,6,0.02456,,,Stone,,1979.0
,52272,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.203,,Yamato 86203,,0.00385,,,Stone,,1986.0
Chondrite,52895,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y294.009,,Yamato 9409,4,0.0029,,,Stone,,1994.0
Chondrite,51907,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.150,,Yamato 82150,6,0.0091799999999999,,,Stone,,1982.0
Achondrite,52101,Lunar,Antarctica,-71.5,35.6667,Find,LUN,Queen Maud Land,Y286.032,,Yamato 86032,,0.64843,,,Stone,,1986.0
Chondrite,51530,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4013,,Yamato 794013,4,0.0111,,,Stone,,1979.0
,52286,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.217,,Yamato 86217,,0.00413,,,Stone,,1986.0
,52896,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y294.010,,Yamato 9410,,0.00154,,,Stone,,1994.0
Chondrite,51910,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.153,,Yamato 82153,6,0.067,,,Stone,,1982.0
,52102,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.033,,Yamato 86033,,0.00052,,,Stone,,1986.0
Achondrite,51533,Eucrite,Antarctica,-71.5,35.6667,Find,EUC,Queen Maud Land,Y279.4016,,Yamato 794016,,0.02861,,,Stone,,1979.0
,52293,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.224,,Yamato 86224,,0.00296,,,Stone,,1986.0
,52914,Coarse octahedrite,USA,35.0,-94.75,Find,IIICD,Oklahoma,Z100,December,Zaffra,Og,3.0,,,Iron,,1919.0
Chondrite,51915,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.158,,Yamato 82158,6,0.00392,,,Stone,,1982.0
Chondrite,52106,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.037,,Yamato 86037,6,0.0079,,,Stone,,1986.0
Chondrite,51534,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y279.4017,,Yamato 794017,6,0.02934,,,Stone,,1979.0
,52295,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.226,,Yamato 86226,,0.0016799999999999,,,Stone,,1986.0
Achondrite,52916,Ungrouped,Morocco,,,Find,UNGR,,Z106,,Zag (b),,0.3,,,Stone,,1999.0
Chondrite,51916,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.159,,Yamato 82159,6,0.00504,,,Stone,,1982.0
Chondrite,52107,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.038,,Yamato 86038,6,0.00318,,,Stone,,1986.0
Chondrite,51535,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y279.4018,,Yamato 794018,6,0.0068,,,Stone,,1979.0
,52297,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.228,,Yamato 86228,,0.00211,,,Stone,,1986.0
Chondrite,52922,Ordinary,China,32.3,112.75,Fall,H,Hubei,Z206,October,Zaoyang,5,14.15,,,Stone,,1984.0
Chondrite,51925,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.168,,Yamato 82168,6,0.00761,,,Stone,,1982.0
Chondrite,52116,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.047,,Yamato 86047,3,0.00154,,,Stone,,1986.0
Chondrite,51540,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4023,,Yamato 794023,4,0.02582,,,Stone,,1979.0
,52298,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.229,,Yamato 86229,,0.00186,,,Stone,,1986.0
Chondrite,52926,Ordinary,Russia,47.1333,43.9,Fall,L,Rostov Province,Z230,December,Zavetnoe,6,0.745,,Sawetnoe | Sawetnoje | Zavetnoje,Stone,,1952.0
Chondrite,51928,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.171,,Yamato 82171,6,0.01097,,,Stone,,1982.0
Chondrite,52120,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y286.051,,Yamato 86051,4,0.8892899999999999,,,Stone,,1986.0
Chondrite,51542,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4025,,Yamato 794025,5,0.05624,,,Stone,,1979.0
,52305,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.236,,Yamato 86236,,0.00164,,,Stone,,1986.0
,52940,,China,39.6667,122.9833,Fall,,Liaoning,Z405,August,Zhuanghe,,3.0,,,Stone,,1976.0
Chondrite,51937,Ordinary,Antarctica,-71.5,35.6667,Find,LL,Queen Maud Land,Y282.180,,Yamato 82180,4,0.03028,,,Stone,,1982.0
Chondrite,52137,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y286.068,,Yamato 86068,4,0.02574,,,Stone,,1986.0
Chondrite,51548,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4031,,Yamato 794031,5,0.01259,,,Stone,,1979.0
,52307,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.238,,Yamato 86238,,0.0023799999999999,,,Stone,,1986.0
Chondrite,52945,Ordinary,Ukraine,50.2,30.25,Fall,H,Kiev Province,Z550,September,Zvonkov,6,2.568,,Svonkovje | Svonkovoje | Swonkowe | Swonkowoe | Swonkowoj | Zvonkovje | Zvonkovoe,Stone,,1955.0
Chondrite,51939,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y282.182,,Yamato 82182,4,0.2276399999999999,,,Stone,,1982.0
,52148,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.079,,Yamato 86079,,0.01405,,,Stone,,1986.0
,51554,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y279.4037,,Yamato 794037,,0.00711,,,Stone,,1979.0
,52309,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.240,,Yamato 86240,,0.00189,,,Stone,,1986.0
,52948,Medium octahedrite,Mexico,,,Find,IIIAB,Zacatecas,Z90,,Zacatecas (1969),Om,6.66,,,Iron,,1969.0
Chondrite,51944,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.187,,Yamato 82187,6,1.23883,,,Stone,,1982.0
,52151,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.082,,Yamato 86082,,0.00734,,,Stone,,1986.0
,51555,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y279.4038,,Yamato 794038,,0.00856,,,Stone,,1979.0
,52311,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.242,,Yamato 86242,,0.00138,,,Stone,,1986.0
Chondrite,51953,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.196,,Yamato 82196,6,0.0036,,,Stone,,1982.0
,52156,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.087,,Yamato 86087,,0.01221,,,Stone,,1986.0
Chondrite,51567,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4050,,Yamato 794050,4,0.13321,,,Stone,,1979.0
,52312,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.243,,Yamato 86243,,0.0014,,,Stone,,1986.0
Chondrite,51955,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y282.198,,Yamato 82198,6,0.03193,,,Stone,,1982.0
,52158,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.089,,Yamato 86089,,0.00648,,,Stone,,1986.0
Chondrite,51574,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4057,,Yamato 794057,4,0.00649,,,Stone,,1979.0
,52313,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.244,,Yamato 86244,,0.00115,,,Stone,,1986.0
Chondrite,51974,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y283.006,,Yamato 8306,5,0.01652,,,Stone,,1983.0
,52161,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.092,,Yamato 86092,,0.0087,,,Stone,,1986.0
Chondrite,51577,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y279.4060,,Yamato 794060,4,0.06755,,,Stone,,1979.0
,52315,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.246,,Yamato 86246,,0.00132,,,Stone,,1986.0
Chondrite,51977,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y283.009,,Yamato 8309,4,0.0139,,,Stone,,1983.0
,52163,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.094,,Yamato 86094,,0.00535,,,Stone,,1986.0
Chondrite,51579,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4062,,Yamato 794062,5,0.02241,,,Stone,,1979.0
,52319,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.250,,Yamato 86250,,0.0007,,,Stone,,1986.0
Chondrite,51982,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y283.014,,Yamato 8314,5,0.0053,,,Stone,,1983.0
,52164,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.095,,Yamato 86095,,0.00834,,,Stone,,1986.0
Chondrite,51581,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4064,,Yamato 794064,3,0.04321,,,Stone,,1979.0
,52323,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.254,,Yamato 86254,,0.00111,,,Stone,,1986.0
Chondrite,51983,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y283.015,,Yamato 8315,6,0.00422,,,Stone,,1983.0
,52167,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.098,,Yamato 86098,,0.00652,,,Stone,,1986.0
Chondrite,51586,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y279.4069,,Yamato 794069,4,0.03904,,,Stone,,1979.0
,52330,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.261,,Yamato 86261,,0.00088,,,Stone,,1986.0
Chondrite,51993,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y283.025,,Yamato 8325,5,0.00164,,,Stone,,1983.0
,52168,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.099,,Yamato 86099,,0.01114,,,Stone,,1986.0
Chondrite,51605,Carbonaceous,Antarctica,-71.5,35.6667,Find,CO,Queen Maud Land,Y279.4088,,Yamato 794088,3,0.00376,,,Stone,,1979.0
,52333,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.264,,Yamato 86264,,0.00068,,,Stone,,1986.0
Chondrite,51996,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y283.028,,Yamato 8328,5,0.0003599999999999,,,Stone,,1983.0
,52176,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.107,,Yamato 86107,,0.00657,,,Stone,,1986.0
Chondrite,51609,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y279.4092,,Yamato 794092,6,0.04183,,,Stone,,1979.0
,52335,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.266,,Yamato 86266,,0.00044,,,Stone,,1986.0
Chondrite,52018,Enstatite,Antarctica,-71.5,35.6667,Find,E,Queen Maud Land,Y284.008,,Yamato 8408,5,2e-05,,,Stone,,1984.0
,52183,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.114,,Yamato 86114,,0.00228,,,Stone,,1986.0
Chondrite,51617,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y280.007,,Yamato 8007,6,0.00695,,,Stone,,1980.0
,52336,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.267,,Yamato 86267,,0.00082,,,Stone,,1986.0
Chondrite,52019,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y284.009,,Yamato 8409,4,0.02766,,,Stone,,1984.0
,52185,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.116,,Yamato 86116,,0.00378,,,Stone,,1986.0
Chondrite,51620,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y280.010,,Yamato 8010,6,0.1143,,,Stone,,1980.0
,52342,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.273,,Yamato 86273,,0.06395,,,Stone,,1986.0
Chondrite,52030,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y284.020,,Yamato 8420,6,0.03583,,,Stone,,1984.0
,52196,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.127,,Yamato 86127,,0.00296,,,Stone,,1986.0
Chondrite,51622,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y280.012,,Yamato 8012,4,0.01215,,,Stone,,1980.0
,52344,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.275,,Yamato 86275,,0.0464799999999999,,,Stone,,1986.0
Chondrite,52035,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y284.025,,Yamato 8425,6,0.0074,,,Stone,,1984.0
,52203,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.134,,Yamato 86134,,0.00207,,,Stone,,1986.0
Chondrite,51623,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y280.013,,Yamato 8013,4,0.01246,,,Stone,,1980.0
,52352,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.283,,Yamato 86283,,0.02353,,,Stone,,1986.0
Chondrite,52039,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y284.029,,Yamato 8429,4,0.04481,,,Stone,,1984.0
,52211,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.142,,Yamato 86142,,0.00182,,,Stone,,1986.0
Chondrite,51627,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.003,,Yamato 81003,6,0.02533,,,Stone,,1981.0
,52354,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.285,,Yamato 86285,,0.0231499999999999,,,Stone,,1986.0
Chondrite,52040,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y284.030,,Yamato 8430,4,0.0045,,,Stone,,1984.0
,52220,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.151,,Yamato 86151,,0.00145,,,Stone,,1986.0
Chondrite,51637,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.013,,Yamato 81013,6,0.0014399999999999,,,Stone,,1981.0
,52357,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.288,,Yamato 86288,,0.0163999999999999,,,Stone,,1986.0
Chondrite,52043,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y284.033,,Yamato 8433,5,0.00276,,,Stone,,1984.0
,52228,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.159,,Yamato 86159,,0.0015,,,Stone,,1986.0
Chondrite,51650,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.026,,Yamato 81026,6,0.20167,,,Stone,,1981.0
,52360,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.291,,Yamato 86291,,0.01086,,,Stone,,1986.0
Chondrite,52049,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y284.039,,Yamato 8439,4,0.0608,,,Stone,,1984.0
,52232,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.163,,Yamato 86163,,0.00109,,,Stone,,1986.0
Chondrite,51665,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y281.041,,Yamato 81041,4,0.00354,,,Stone,,1981.0
,52361,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.292,,Yamato 86292,,0.01998,,,Stone,,1986.0
Chondrite,52053,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y284.043,,Yamato 8443,4,0.0060599999999999,,,Stone,,1984.0
,52251,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.182,,Yamato 86182,,0.0003,,,Stone,,1986.0
Chondrite,51671,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y281.047,,Yamato 81047,4,0.00324,,,Stone,,1981.0
,52364,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.295,,Yamato 86295,,0.01095,,,Stone,,1986.0
Chondrite,52059,Carbonaceous,Antarctica,-71.5,35.6667,Find,CR,Queen Maud Land,Y284.049,,Yamato 8449,2,0.0145,,,Stone,,1984.0
,52254,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.185,,Yamato 86185,,0.00308,,,Stone,,1986.0
Chondrite,51673,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.049,,Yamato 81049,6,2.748,,,Stone,,1981.0
,52372,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.303,,Yamato 86303,,0.00773,,,Stone,,1986.0
Chondrite,52062,Carbonaceous,Antarctica,-71.5,35.6667,Find,CM,Queen Maud Land,Y284.052,,Yamato 8452,2,0.00329,,,Stone,,1984.0
,52266,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.197,,Yamato 86197,,0.00575,,,Stone,,1986.0
Chondrite,51674,Ordinary,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y281.050,,Yamato 81050,,0.01277,,,Stone,,1981.0
,52379,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.310,,Yamato 86310,,0.00899,,,Stone,,1986.0
Chondrite,52064,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y284.054,,Yamato 8454,3,0.01313,,,Stone,,1984.0
,52273,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.204,,Yamato 86204,,0.00425,,,Stone,,1986.0
Chondrite,51677,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y281.053,,Yamato 81053,6,0.00843,,,Stone,,1981.0
,52383,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.314,,Yamato 86314,,0.00963,,,Stone,,1986.0
Chondrite,52070,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.001,,Yamato 86001,6,0.00643,,,Stone,,1986.0
,52274,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.205,,Yamato 86205,,0.0065499999999999,,,Stone,,1986.0
Chondrite,51679,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.055,,Yamato 81055,6,0.00187,,,Stone,,1981.0
,52398,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.329,,Yamato 86329,,0.00464,,,Stone,,1986.0
Chondrite,52091,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.022,,Yamato 86022,6,0.0048,,,Stone,,1986.0
,52288,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.219,,Yamato 86219,,0.00439,,,Stone,,1986.0
Chondrite,51681,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y281.057,,Yamato 81057,5,0.00785,,,Stone,,1981.0
,52400,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.331,,Yamato 86331,,0.01018,,,Stone,,1986.0
Chondrite,52092,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.023,,Yamato 86023,6,0.00477,,,Stone,,1986.0
,52290,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.221,,Yamato 86221,,0.0060199999999999,,,Stone,,1986.0
Chondrite,51685,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y281.061,,Yamato 81061,5,0.00856,,,Stone,,1981.0
,52403,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.334,,Yamato 86334,,0.006,,,Stone,,1986.0
Chondrite,52099,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.030,,Yamato 86030,6,0.01072,,,Stone,,1986.0
,52291,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.222,,Yamato 86222,,0.00318,,,Stone,,1986.0
Chondrite,51692,Carbonaceous,Antarctica,-71.5,35.6667,Find,CO,Queen Maud Land,Y281.068,,Yamato 81068,3,0.00165,,,Stone,,1981.0
,52406,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.337,,Yamato 86337,,0.00748,,,Stone,,1986.0
Chondrite,52105,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.036,,Yamato 86036,5,0.6039,,,Stone,,1986.0
,52294,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.225,,Yamato 86225,,0.00204,,,Stone,,1986.0
Chondrite,51693,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.069,,Yamato 81069,5,0.0014199999999999,,,Stone,,1981.0
,52408,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.339,,Yamato 86339,,0.00628,,,Stone,,1986.0
Chondrite,52108,Carbonaceous,Antarctica,-71.5,35.6667,Find,CM,Queen Maud Land,Y286.039,,Yamato 86039,2,0.00932,,,Stone,,1986.0
,52296,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.227,,Yamato 86227,,0.00207,,,Stone,,1986.0
Chondrite,51698,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.074,,Yamato 81074,6,0.0014199999999999,,,Stone,,1981.0
,52410,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.341,,Yamato 86341,,0.00599,,,Stone,,1986.0
Chondrite,52110,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.041,,Yamato 86041,6,0.0015,,,Stone,,1986.0
,52303,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.234,,Yamato 86234,,0.00229,,,Stone,,1986.0
,51709,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y281.085,,Yamato 81085,,0.00233,,,Stone,,1981.0
,52413,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.344,,Yamato 86344,,0.00491,,,Stone,,1986.0
Chondrite,52112,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y286.043,,Yamato 86043,5,0.0022,,,Stone,,1986.0
,52308,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.239,,Yamato 86239,,0.00283,,,Stone,,1986.0
,51710,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y281.086,,Yamato 81086,,0.00106,,,Stone,,1981.0
,52414,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.345,,Yamato 86345,,0.00631,,,Stone,,1986.0
Chondrite,52121,Ordinary,Antarctica,-71.5,35.6667,Find,H,Queen Maud Land,Y286.052,,Yamato 86052,4,0.0238,,,Stone,,1986.0
,52316,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.247,,Yamato 86247,,0.00109,,,Stone,,1986.0
,51712,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y281.088,,Yamato 81088,,0.00077,,,Stone,,1981.0
,52416,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.347,,Yamato 86347,,0.00526,,,Stone,,1986.0
Chondrite,52124,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.055,,Yamato 86055,3,0.13749,,,Stone,,1986.0
,52317,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.248,,Yamato 86248,,0.00089,,,Stone,,1986.0
Chondrite,51714,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.090,,Yamato 81090,4,0.00246,,,Stone,,1981.0
,52422,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.353,,Yamato 86353,,0.00652,,,Stone,,1986.0
Chondrite,52125,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y286.056,,Yamato 86056,6,0.03623,,,Stone,,1986.0
,52329,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.260,,Yamato 86260,,0.00051,,,Stone,,1986.0
Chondrite,51717,Ordinary,Antarctica,-71.5,35.6667,Find,L,Queen Maud Land,Y281.093,,Yamato 81093,4,0.0007099999999999,,,Stone,,1981.0
,52425,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.356,,Yamato 86356,,0.00643,,,Stone,,1986.0
,52143,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.074,,Yamato 86074,,0.02299,,,Stone,,1986.0
,52334,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.265,,Yamato 86265,,0.00087,,,Stone,,1986.0
,51720,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y281.096,,Yamato 81096,,0.00295,,,Stone,,1981.0
,52428,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.359,,Yamato 86359,,0.00794,,,Stone,,1986.0
,52147,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.078,,Yamato 86078,,0.00963,,,Stone,,1986.0
,52338,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y286.269,,Yamato 86269,,0.00028,,,Stone,,1986.0
,51723,,Antarctica,-71.5,35.6667,Find,,Queen Maud Land,Y281.099,,Yamato 81099,,0.00278,,,Stone,,1981.0
